id_venda,id_cliente,id_produto,data_venda,quantidade,valor_total,custo_total_brl,prejuizo
4243,13,84,2024-10-11,2,82505.6,95157.04927,12651.449269999997
1609,7,108,2024-10-11,8,25425.8,31004.513832,5578.713832000001
7499,5,131,2024-10-11,2,1830.65,1976.1816119999999,145.53161199999977
918,11,43,2024-10-11,1,33342.15,34991.760116,1649.6101159999962
2328,19,30,2024-10-11,6,193487.0,221398.50583199997,27911.505831999966
5033,47,131,2024-10-11,11,10599.0,10868.998866,269.9988659999999
6404,19,22,2024-10-11,9,337322.2,386391.947589,49069.74758899998
1242,27,99,2024-10-11,7,750867.0,747425.936026,0.0
4843,18,25,2024-10-11,5,60632.0,68376.142585,7744.142584999994
5822,9,59,2024-10-11,9,745270.25,783242.3991959998,37972.14919599984
2060,40,135,2024-10-11,10,16445.0,18459.8903,2014.8902999999991
4203,10,104,2024-10-11,1,3527.35,4177.752802,650.4028020000001
6778,17,48,2024-10-12,6,83997.1,87972.48922199999,3975.3892219999834
4334,24,13,2024-10-12,15,110395.7,114481.13925,4085.439249999996
6310,10,112,2024-10-12,9,19629.0,20580.780347999997,951.7803479999966
8644,34,105,2024-10-12,1,294.5,322.724568,28.224567999999977
2945,4,56,2024-10-12,13,558854.0,591541.699021,32687.69902099995
252,15,70,2024-10-12,1,34355.0,34227.652313,0.0
3424,5,78,2024-10-12,9,1095854.0,1236831.273153,140977.27315300005
66,33,114,2024-10-12,9,7194.0,7720.071282,526.0712819999999
5624,36,28,2024-10-12,15,213878.0,234341.58392999996,20463.583929999964
5079,1,41,2024-10-12,8,84800.0,87519.12196799999,2719.121967999992
4195,24,137,2024-10-12,12,40626.0,45504.164088,4878.164087999998
8766,8,94,2024-10-12,8,309706.65,361079.28015199996,51372.63015199994
3711,19,123,2024-10-12,6,15828.9,18072.913386,2244.0133860000005
3436,36,75,2024-10-12,2,65537.0,66667.15396,1130.153959999996
9032,36,26,2024-10-13,2,34566.0,38020.84751,3454.8475099999996
8788,46,81,2024-10-13,6,696246.45,799570.3719,103323.92190000007
9965,5,136,2024-10-13,6,11248.95,13186.471835999999,1937.521835999998
5891,13,147,2024-10-13,13,37421.45,43313.901761,5892.451761000004
8051,32,65,2024-10-13,8,194238.9,224895.363808,30656.463808
6071,48,54,2024-10-13,15,1823022.0,1957268.80455,134246.80455
3696,41,127,2024-10-13,3,4415.6,5000.205335999999,584.6053359999987
7346,34,124,2024-10-13,11,41469.0,41170.619039,0.0
8531,8,23,2024-10-13,6,67072.0,75774.783348,8702.783347999997
957,32,54,2024-10-13,3,346373.8,391453.76091,45079.96091000002
8265,30,44,2024-10-13,7,75648.0,85043.662494,9395.662494000004
1538,16,35,2024-10-13,9,99050.0,106683.93139499999,7633.931394999992
894,36,124,2024-10-14,8,30159.0,29826.25228,0.0
4128,15,119,2024-10-14,12,37116.5,45052.10952,7935.609519999998
7244,17,119,2024-10-14,9,29302.0,33789.08214,4487.082139999999
764,1,28,2024-10-14,10,135456.7,155622.3933,20165.693299999984
3187,12,122,2024-10-14,5,6612.0,7602.50425,990.50425
7441,40,51,2024-10-14,1,60951.05,65959.64072499999,5008.590724999987
1396,16,24,2024-10-14,2,44140.8,46112.25674,1971.4567399999942
7024,21,16,2024-10-14,14,399079.8,430877.99523999996,31798.19523999997
1960,33,87,2024-10-14,7,468019.0,533458.16755,65439.16755000001
65,21,4,2024-10-14,7,22489.35,26643.288594999998,4153.938595
8707,48,134,2024-10-14,7,31371.85,37197.346724999996,5825.496724999997
4207,5,88,2024-10-14,5,241682.0,277313.46225,35631.46224999998
6556,46,102,2024-10-14,4,3328.0,4482.03074,1154.0307400000002
2013,19,40,2024-10-14,14,188648.15,224973.82138,36325.671380000014
1633,12,92,2024-10-14,4,337645.2,364062.49132,26417.29131999996
6424,46,134,2024-10-14,11,51894.0,58452.97342499999,6558.973424999989
8411,19,20,2024-10-14,14,410084.6,446379.14552,36294.54552000004
9405,22,95,2024-10-15,15,1047121.0,1094773.09221,47652.092209999915
8349,41,61,2024-10-15,11,292794.75,316415.77444400004,23621.02444400004
6215,23,145,2024-10-15,4,16529.05,19732.976536000002,3203.9265360000027
973,25,19,2024-10-15,13,213621.0,246122.049082,32501.049082000012
6028,34,39,2024-10-15,4,118531.0,118864.44354400001,333.44354400000884
8152,43,18,2024-10-15,4,100975.5,118734.32312000002,17758.823120000015
740,46,139,2024-10-15,11,15674.0,15311.080861999999,0.0
6709,35,149,2024-10-15,10,11054.2,12738.045320000001,1683.8453200000004
7397,9,8,2024-10-15,13,61554.3,69410.62036999999,7856.320369999987
3761,21,27,2024-10-15,6,99069.0,103213.34696400001,4144.346964000011
7518,20,111,2024-10-15,13,52922.6,63057.72181800001,10135.121818000014
1751,36,115,2024-10-15,5,3945.35,4732.9331,787.5831000000003
2582,35,132,2024-10-15,1,1484.85,1772.862588,288.01258800000005
8746,25,101,2024-10-15,13,6024.0,6080.254543999999,56.25454399999944
5235,26,31,2024-10-15,10,82831.0,83603.49998000002,772.4999800000223
7217,33,77,2024-10-15,9,382224.9,454619.50695,72394.60694999999
132,3,5,2024-10-15,12,284028.0,292762.159032,8734.159031999996
4088,29,38,2024-10-15,13,326795.25,355581.289154,28786.039154
3180,49,56,2024-10-16,3,122517.7,137688.793473,15171.093473
8758,24,84,2024-10-16,3,123758.4,143968.52431500002,20210.124315000023
1965,20,33,2024-10-16,6,38280.25,45148.482918,6868.2329180000015
2965,10,36,2024-10-16,13,293818.0,330241.328417,36423.32841700001
6187,46,47,2024-10-16,4,24492.0,25347.735336,855.7353360000016
8786,29,36,2024-10-16,9,193242.35,228628.611981,35386.26198099999
4992,43,104,2024-10-16,1,3527.35,4213.840246,686.4902459999998
39,13,71,2024-10-16,8,989322.4,1048729.237864,59406.837864
9806,32,98,2024-10-16,5,376965.7,449736.95998000004,72771.25998000003
6430,40,86,2024-10-16,14,1243857.8,1416154.610794,172296.81079400005
2634,35,47,2024-10-16,3,17450.55,19010.801502000002,1560.2515020000028
8337,10,37,2024-10-16,13,78880.0,89405.60929300002,10525.609293000016
8216,39,114,2024-10-17,1,759.05,865.332468,106.282468
5069,27,23,2024-10-17,10,111786.0,127402.41227999999,15616.41227999999
9257,7,148,2024-10-17,11,50008.95,55260.15637999999,5251.206379999996
2728,10,89,2024-10-17,13,1022815.0,1042036.525062,19221.52506200003
2759,8,28,2024-10-17,10,142586.0,157602.20891999998,15016.208919999975
9799,44,145,2024-10-17,4,17399.0,19865.981096,2466.9810959999995
376,33,88,2024-10-17,15,725047.0,842524.2657,117477.26569999999
997,10,95,2024-10-17,15,1047121.0,1102152.1013099998,55031.10130999982
7782,18,97,2024-10-17,3,385704.75,436035.615912,50330.86591200001
3297,10,32,2024-10-17,3,35631.65,38975.548326,3343.898325999995
8485,31,36,2024-10-17,10,226014.0,254072.07877999998,28058.07877999998
8864,23,45,2024-10-17,4,39615.0,42712.211255999995,3097.211255999995
9357,3,74,2024-10-18,6,493383.45,583507.153152,90123.70315200003
5381,41,23,2024-10-18,3,31859.2,38162.811456,6303.611456000002
7703,11,33,2024-10-18,12,76559.55,90174.44620800001,13614.896208000006
3743,12,64,2024-10-18,1,105930.7,121007.30118400001,15076.601184000014
8832,2,22,2024-10-18,12,449762.3,518934.39628800005,69172.09628800006
6232,10,77,2024-10-18,3,134114.0,152330.0856,18216.08559999999
7757,12,121,2024-10-18,12,44331.0,46085.217024,1754.2170239999978
7338,31,58,2024-10-18,12,1305895.0,1339335.723264,33440.72326399991
8612,38,58,2024-10-18,8,870597.0,892890.482176,22293.48217600002
1040,43,145,2024-10-18,4,16529.05,19835.880064,3306.8300640000016
9898,10,84,2024-10-18,11,453779.85,527168.32784,73388.47784000007
6958,34,41,2024-10-18,7,74200.0,77135.91916800001,2935.9191680000076
7663,30,137,2024-10-18,15,48242.9,57293.69184000001,9050.791840000005
4162,11,92,2024-10-18,6,533125.0,552203.127168,19078.127167999977
3232,26,51,2024-10-18,13,792363.65,867068.2820799999,74704.6320799999
7922,19,115,2024-10-18,5,3945.35,4757.6144,812.2644000000005
4001,22,34,2024-10-18,14,65402.75,75505.465728,10102.715727999996
379,25,26,2024-10-18,14,241965.0,268080.66208,26115.66207999998
465,17,96,2024-10-18,7,469628.7,586185.6985599999,116556.99855999992
8568,1,63,2024-10-18,14,1959407.0,2191245.3221119996,231838.32211199962
4852,24,92,2024-10-18,5,444270.0,460169.27264,15899.272639999981
7530,15,94,2024-10-18,1,40751.0,45463.015136,4712.015136000002
2109,10,54,2024-10-19,13,1579953.0,1708630.7638400001,128677.76384000015
6923,9,71,2024-10-19,5,618326.5,654566.41712,36239.91712
6145,46,52,2024-10-19,11,143207.75,151276.043072,8068.293072
1137,48,10,2024-10-19,7,213019.45,232655.39158400003,19635.941584000015
6977,42,64,2024-10-19,3,317791.15,363021.90355200006,45230.75355200004
7015,18,19,2024-10-19,14,218550.35,266436.720704,47886.37070399997
6136,48,65,2024-10-19,4,97119.45,113265.11257600001,16145.662576000017
8942,37,116,2024-10-19,5,12234.1,14231.472640000002,1997.3726400000014
9664,17,59,2024-10-19,2,165615.4,174114.179008,8498.779008000012
4750,20,23,2024-10-19,5,53098.35,63604.68576,10506.335760000002
9459,32,44,2024-10-19,12,123197.9,146848.939776,23651.03977600002
6296,44,68,2024-10-19,12,762626.75,905701.754496,143075.004496
9411,12,14,2024-10-19,12,429733.0,464678.890368,34945.89036800002
4774,25,1,2024-10-19,1,31466.85,32725.2464,1258.3964000000014
4216,45,116,2024-10-19,5,12878.0,14231.472640000002,1353.4726400000018
8866,12,132,2024-10-20,8,12504.0,14256.861696,1752.861696
8582,7,71,2024-10-20,2,260348.0,261826.566848,1478.5668479999877
3228,31,149,2024-10-20,6,6632.9,7682.683008000001,1049.7830080000012
4342,19,28,2024-10-20,6,81273.45,94418.045568,13144.595568000004
6756,28,134,2024-10-20,5,23588.0,26866.7784,3278.7783999999992
2539,31,17,2024-10-20,14,186715.85,224783.59411200002,38067.744112000015
8341,20,5,2024-10-20,5,118345.0,122620.35632,4275.356320000006
7789,9,68,2024-10-20,4,267588.0,301900.584832,34312.58483200002
2691,6,103,2024-10-20,2,3399.1,3705.3287040000005,306.22870400000056
4398,40,108,2024-10-20,4,13382.0,15614.949504000002,2232.949504000002
4434,19,103,2024-10-20,2,3578.0,3705.3287040000005,127.32870400000047
8468,37,94,2024-10-20,11,425846.05,500093.166496,74247.11649600003
7495,24,68,2024-10-20,5,334486.0,377375.73104000004,42889.73104000004
6980,36,77,2024-10-20,11,467163.45,558543.6472,91380.1972
4539,48,88,2024-10-20,1,45919.2,56083.17792,10163.977920000005
6654,4,33,2024-10-21,6,40295.0,45402.27357600001,5107.273576000007
6995,39,120,2024-10-21,15,46867.0,54395.79090000001,7528.790900000007
345,36,89,2024-10-21,3,236034.0,241783.36261200003,5749.362612000026
3974,38,58,2024-10-21,6,620300.6,674347.217808,54046.61780800007
9101,24,2,2024-10-21,7,93087.65,113041.321624,19953.67162400001
3637,26,57,2024-10-21,8,950325.0,1087032.177088,136707.1770880001
2311,10,14,2024-10-21,6,214866.0,233962.935096,19096.935096
4425,34,67,2024-10-21,9,733495.95,858796.757676,125300.80767600005
7634,26,150,2024-10-21,14,21887.05,24045.259392,2158.2093920000007
8310,1,73,2024-10-21,10,1360019.05,1463790.2052400003,103771.15524000023
707,36,62,2024-10-21,11,1068219.9,1255544.964344,187325.06434400007
8920,28,81,2024-10-21,8,977188.0,1081347.2912,104159.2912000001
6663,24,109,2024-10-21,3,1868.0,2109.918096,241.91809599999988
9874,16,49,2024-10-22,12,159171.0,160799.95245600003,1628.9524560000282
5983,33,72,2024-10-22,4,378726.05,698885.595936,320159.545936
6446,9,124,2024-10-22,4,15080.0,15156.068136000002,76.06813600000169
535,5,112,2024-10-22,11,23990.0,25465.010471999998,1475.0104719999981
7426,19,145,2024-10-22,1,4350.0,4983.995874,633.9958740000002
1398,46,45,2024-10-22,6,56450.9,64294.076484000005,7843.176484000003
2170,33,42,2024-10-22,4,22772.45,28788.168024,6015.718023999998
6961,25,77,2024-10-22,12,536456.0,612395.3286,75939.32860000001
5580,46,140,2024-10-22,14,41689.8,48840.687588,7150.887587999998
5445,32,47,2024-10-22,11,67353.0,69962.992308,2609.992308000001
156,11,44,2024-10-22,13,133464.55,159889.194036,26424.644036000012
7377,1,102,2024-10-22,8,6656.0,9110.090352000001,2454.090352000001
3925,48,43,2024-10-22,10,350969.0,354240.02856,3271.028560000006
3520,47,19,2024-10-22,6,93664.3,114763.42112400001,21099.121124000012
4780,11,62,2024-10-22,7,715554.0,797443.099068,81889.09906799998
8472,23,30,2024-10-23,1,32248.0,37480.828755999995,5232.828755999995
6035,46,67,2024-10-23,5,407497.75,477786.499385,70288.74938499997
5219,28,45,2024-10-23,4,37634.25,43006.451268,5372.201267999997
6483,12,113,2024-10-23,5,20876.25,22218.673965,1342.4239650000018
1318,38,146,2024-10-23,13,6125.6,6525.215671,399.61567099999957
9998,33,97,2024-10-23,6,771409.5,878078.8404720002,106669.34047200019
7943,7,145,2024-10-23,7,30449.0,35004.962629,4555.9626290000015
9805,42,46,2024-10-23,12,59805.0,68622.690432,8817.690432000003
448,31,56,2024-10-23,3,128966.0,138659.304273,9693.304272999987
9790,8,49,2024-10-23,12,159171.0,161339.170668,2168.170668000006
2844,34,21,2024-10-23,1,8298.25,9057.887904000001,759.6379040000011
9423,21,75,2024-10-23,15,491526.0,507877.4481,16351.44809999998
6744,48,2,2024-10-23,12,159579.1,194060.173512,34481.073512
1232,45,29,2024-10-23,1,34684.5,43945.466487,9260.966486999998
301,30,96,2024-10-23,10,706208.0,844456.4836,138248.48360000004
9135,44,74,2024-10-24,3,246692.2,293890.041396,47197.841396
1958,40,58,2024-10-24,11,1137216.5,1236714.842682,99498.34268200002
9262,4,149,2024-10-24,15,17454.0,19347.35517,1893.355169999999
6031,42,78,2024-10-24,13,1503755.0,1812698.7532290001,308943.75322900014
3951,34,103,2024-10-24,10,16997.4,18662.31117,1664.9111699999994
1329,41,92,2024-10-24,4,337645.2,370831.214952,33186.014952
3895,29,49,2024-10-24,4,50404.15,53721.37882800001,3317.2288280000066
1317,19,8,2024-10-24,4,19937.0,21625.69734,1688.6973399999988
7335,43,139,2024-10-24,9,12182.8,12684.788487000002,501.98848700000235
2826,31,40,2024-10-24,13,175173.35,212788.25310600002,37614.90310600001
3040,43,47,2024-10-25,14,85721.0,89061.004956,3340.0049560000043
2766,40,80,2024-10-25,15,1938358.0,2066012.6876400001,127654.68764000013
6738,22,71,2024-10-25,11,1431915.0,1447592.943203,15677.943202999886
7766,34,54,2024-10-25,8,923665.05,1056975.4808800002,133310.43088000012
6957,9,5,2024-10-25,11,247341.05,271178.535683,23837.485683000006
9483,25,150,2024-10-25,12,19748.0,19750.01292,2.0129200000010314
3569,38,74,2024-10-25,8,692468.0,782086.8390720001,89618.83907200012
1582,39,64,2024-10-25,4,446022.0,486565.84847200004,40543.84847200004
2678,16,50,2024-10-25,12,128546.4,162597.50165999998,34051.101659999986
2088,4,62,2024-10-25,1,102222.0,113942.44358199999,11720.443581999993
9862,1,36,2024-10-25,13,279127.1,331521.581677,52394.481677
8015,25,49,2024-10-25,11,138611.65,147428.422999,8816.772999000008
9207,2,98,2024-10-25,14,1055503.2,1264145.3002640002,208642.10026400024
8269,34,136,2024-10-25,3,5920.0,6675.969234000001,755.969234000001
3077,10,28,2024-10-26,5,67728.35,79094.05053,11365.700529999987
8997,47,137,2024-10-26,1,3215.75,3839.5966620000004,623.8466620000004
9538,11,70,2024-10-26,13,446621.0,450542.9255470001,3921.925547000079
7753,14,23,2024-10-26,1,10620.05,12787.603554,2167.553554
3502,14,2,2024-10-26,2,27996.0,32241.491611999998,4245.491611999998
2253,41,132,2024-10-26,13,19303.05,23288.813262,3985.7632620000004
5625,25,72,2024-10-26,6,568088.6,1048530.852072,480442.25207200006
3734,47,128,2024-10-26,6,27904.0,29159.810526,1255.8105260000011
2205,22,74,2024-10-26,15,1233459.1,1466412.8232600002,232953.72326000012
5297,4,14,2024-10-26,8,286489.0,311409.416824,24920.416824000014
1162,12,115,2024-10-26,11,9136.0,10521.60461,1385.6046100000003
5319,4,43,2024-10-26,14,491356.0,496031.817512,4675.81751199998
6951,6,124,2024-10-26,3,11310.0,11369.246361000001,59.24636100000134
6755,35,87,2024-10-26,10,635169.05,774647.3713000001,139478.32130000007
3631,44,8,2024-10-26,1,4734.8,5395.249145,660.4491449999996
6819,9,94,2024-10-26,1,40751.0,45701.272397,4950.272397000001
1826,21,92,2024-10-27,10,888541.0,925161.7480600001,36620.74806000013
4046,3,119,2024-10-27,11,35814.0,41978.633092000004,6164.633092000004
6739,21,143,2024-10-27,15,66546.0,76637.262405,10091.262405000001
6049,15,43,2024-10-27,10,333420.55,354308.44107999996,20887.891079999972
2208,23,2,2024-10-27,11,146281.0,177328.203866,31047.203865999996
5893,15,113,2024-10-27,7,30765.0,31008.169731000005,243.1697310000054
6927,15,136,2024-10-27,12,23682.0,26703.876936000004,3021.876936000004
6857,13,48,2024-10-27,2,29473.0,29692.128861999998,219.12886199999775
3962,23,107,2024-10-27,6,8626.0,10650.582425999999,2024.582425999999
110,34,148,2024-10-27,8,38284.0,40338.609520000005,2054.6095200000054
1872,49,144,2024-10-27,1,2214.0,2293.2301260000004,79.23012600000038
5167,10,65,2024-10-27,2,48559.25,56929.34957600001,8370.099576000008
5238,29,97,2024-10-27,15,2030026.0,2188282.97358,158256.97358
8184,27,80,2024-10-27,9,1104864.25,1239607.612584,134743.362584
5248,6,74,2024-10-27,3,259676.0,293282.56465200003,33606.56465200003
1796,40,88,2024-10-28,13,628374.0,733146.6308400001,104772.63084000011
1886,14,6,2024-10-28,1,11820.0,12380.244084,560.2440839999999
5492,38,47,2024-10-28,3,18369.0,19090.866024000003,721.8660240000027
6322,24,77,2024-10-28,14,625865.0,714837.5262000001,88972.52620000008
3406,28,19,2024-10-28,4,65729.0,76549.244976,10820.244976000002
2723,5,108,2024-10-28,15,50183.0,58882.566060000005,8699.566060000005
781,45,101,2024-10-28,12,5282.95,5673.269376,390.3193760000004
2548,2,124,2024-10-28,9,33929.0,34119.114516,190.11451600000146
969,13,39,2024-10-28,8,237063.0,240301.071648,3238.071648000012
9019,9,79,2024-10-28,13,816913.55,879619.6389240001,62706.08892400004
2567,11,8,2024-10-28,10,49842.0,53970.4854,4128.485399999998
5693,49,69,2024-10-28,5,215008.75,229265.85834,14257.108340000006
656,1,135,2024-10-28,7,11512.0,13088.433960000002,1576.4339600000021
8952,14,61,2024-10-29,3,84056.0,87461.56956000002,3405.569560000018
5255,46,63,2024-10-29,10,1399577.0,1578100.5196000002,178523.51960000023
8020,18,120,2024-10-29,11,34369.0,39940.57430000001,5571.5743000000075
7802,30,19,2024-10-29,15,246485.0,287825.3223,41340.3223
6349,21,86,2024-10-29,11,1028754.0,1120359.3506600002,91605.35066000023
461,10,23,2024-10-29,4,42479.25,51303.94896,8824.698960000002
4517,24,64,2024-10-29,14,1483024.1,1708092.1911200003,225068.09112000023
3669,24,3,2024-10-29,2,18048.0,20042.083560000003,1994.0835600000028
3428,10,138,2024-10-29,10,39738.5,47819.3232,8080.823199999999
4200,12,77,2024-10-29,5,223523.0,255980.0575,32457.057499999995
6384,43,44,2024-10-29,8,86455.0,98707.75008000001,12252.750080000013
6098,44,119,2024-10-29,14,45581.0,53587.72048,8006.720480000004
5542,47,97,2024-10-29,9,1157115.2,1316910.8368800003,159795.63688000035
1917,18,36,2024-10-29,9,193242.35,230203.86066,36961.51066
1182,18,135,2024-10-30,13,21379.0,24653.86053,3274.8605300000017
1675,41,149,2024-10-30,4,4654.0,5223.823176,569.8231759999999
6971,36,36,2024-10-30,4,85885.7,103496.38976399999,17610.689763999995
1044,49,46,2024-10-30,1,4984.0,5783.799264,799.7992640000002
8726,14,3,2024-10-30,9,77157.1,91232.693793,14075.593792999993
1615,15,63,2024-10-30,4,559831.0,638542.444056,78711.44405599998
497,31,121,2024-10-30,9,31585.6,35252.483093999996,3666.883093999997
4658,34,21,2024-10-30,4,33191.1,36644.909184000004,3453.809184000005
4674,6,49,2024-10-30,6,75606.7,81589.926366,5983.226366000003
5662,43,74,2024-10-30,12,986767.85,1190263.162032,203495.31203200005
2778,42,114,2024-10-30,10,7993.0,8812.34046,819.3404599999994
3623,10,85,2024-10-30,10,366497.65,455776.49127000006,89278.84127000003
7254,26,36,2024-10-30,13,293818.0,336363.266733,42545.266733
794,13,73,2024-10-30,4,572640.0,593036.641572,20396.641571999993
8590,6,39,2024-10-31,13,385227.0,395909.27704899997,10682.277048999968
923,31,7,2024-10-31,8,148342.5,170037.58798399998,21695.087983999983
6115,23,10,2024-10-31,14,426039.85,474399.910726,48360.060725999996
1369,46,89,2024-10-31,1,74744.1,81598.566087,6854.466086999993
6065,17,85,2024-10-31,13,501523.0,592283.919929,90760.91992899997
1766,29,47,2024-10-31,3,17450.55,19355.849442000002,1905.2994420000032
5030,2,123,2024-10-31,13,36102.0,40213.086199,4111.086198999998
9165,17,94,2024-10-31,14,570512.0,648914.908978,78402.90897800005
2154,43,116,2024-10-31,3,7727.0,8705.677488,978.6774879999994
8803,4,144,2024-10-31,10,22141.0,23258.358659999998,1117.358659999998
6050,35,5,2024-10-31,1,23669.0,25003.111123,1334.1111229999988
872,10,126,2024-10-31,1,2543.15,2698.568195,155.41819499999974
4165,16,91,2024-10-31,10,1281417.0,1598847.19883,317430.1988299999
7846,19,86,2024-10-31,14,1243857.8,1441857.9579740001,198000.1579740001
469,44,9,2024-10-31,1,37720.7,41939.696056,4218.996056000004
2811,8,41,2024-10-31,4,40280.0,44938.657272,4658.657271999997
8778,4,2,2024-10-31,6,79789.55,98099.72847599999,18310.178475999986
1725,26,69,2024-10-31,5,226325.0,232448.09484499999,6123.094844999985
8319,3,99,2024-10-31,4,407613.65,438608.709176,30995.05917599995
7386,44,35,2024-11-01,15,156828.85,183526.65007499998,26697.800074999977
6090,48,107,2024-11-01,3,4540.0,5428.489820999999,888.4898209999992
4322,43,94,2024-11-01,14,541986.4,652216.8176859999,110230.41768599988
6730,1,68,2024-11-01,11,699074.6,850750.808567,151676.208567
598,13,39,2024-11-01,14,414860.0,428533.326914,13673.326913999976
6583,25,9,2024-11-01,9,357350.0,379377.900648,22027.90064800001
2939,29,83,2024-11-01,1,128063.8,208131.88980999996,80068.08980999996
2014,4,135,2024-11-01,1,1645.0,1905.3751300000001,260.3751300000001
1357,20,23,2024-11-01,1,10620.05,13035.414017999998,2415.3640179999984
5046,7,111,2024-11-01,2,8141.5,9992.853401999999,1851.3534019999988
5433,6,148,2024-11-01,14,63648.1,71960.57721999999,8312.477219999993
9383,49,108,2024-11-01,11,36801.0,44002.667049,7201.667049000003
8232,28,95,2024-11-02,2,132635.2,150358.31419799998,17723.114197999967
8036,31,51,2024-11-02,8,513272.0,546771.23252,33499.23251999996
1148,19,98,2024-11-02,14,1055503.2,1288643.122088,233139.922088
6343,6,120,2024-11-02,11,34369.0,40592.736635,6223.736635000001
9668,18,59,2024-11-02,11,958828.0,981301.700071,22473.70007100003
400,12,122,2024-11-02,12,15870.0,18906.24588,3036.2458799999986
913,48,52,2024-11-02,2,27408.0,28184.685235999998,776.6852359999975
7881,19,120,2024-11-02,9,28120.0,33212.239065,5092.239065000002
2086,41,53,2024-11-02,4,203965.0,220591.45195999998,16626.451959999977
1699,47,122,2024-11-02,7,9257.0,11028.64343,1771.64343
7135,27,26,2024-11-02,5,82095.2,98109.978025,16014.778025000007
9627,8,132,2024-11-02,13,20319.0,23740.126253999995,3421.1262539999952
8420,26,53,2024-11-02,11,590425.0,606626.4928899999,16201.492889999878
6348,44,48,2024-11-02,1,13999.2,15133.765726999998,1134.5657269999974
5364,11,75,2024-11-02,7,217910.05,240841.50706000003,22931.457060000044
4856,10,113,2024-11-02,7,29226.75,31609.075827000004,2382.325827000004
3856,28,71,2024-11-03,15,1854980.45,2012244.2586149995,157263.80861499952
4699,22,46,2024-11-03,12,56814.75,69732.200064,12917.450064000004
1100,21,63,2024-11-03,7,930718.8,1122707.7709539998,191988.9709539998
3705,2,98,2024-11-03,5,396806.0,460229.68646,63423.68646
8737,34,19,2024-11-03,6,98594.0,117010.010094,18416.010093999997
5640,35,120,2024-11-03,15,44523.65,55353.731775,10830.081774999999
4379,22,71,2024-11-03,9,1171567.0,1207346.5551689998,35779.555168999825
1293,46,99,2024-11-03,1,107267.0,110210.126378,2943.126378000001
9001,40,55,2024-11-03,8,879898.0,1028527.650912,148629.65091199998
8459,27,85,2024-11-03,3,115736.0,137376.385413,21640.38541300001
5989,6,139,2024-11-03,8,10829.05,11470.114376,641.0643760000003
9982,16,90,2024-11-03,11,826567.45,930818.376587,104250.92658700002
1549,25,141,2024-11-03,10,45427.1,56496.89878,11069.798780000005
3537,17,118,2024-11-03,6,24596.45,27452.384705999997,2855.9347059999964
8182,5,115,2024-11-03,5,4153.0,4875.228349999999,722.2283499999994
7084,28,112,2024-11-03,6,13086.0,14161.914072,1075.9140719999996
5867,4,76,2024-11-04,1,148198.0,155281.335938,7083.335938000004
9900,47,46,2024-11-04,10,47346.1,57935.05472,10588.954720000002
7201,11,134,2024-11-04,13,58262.55,71364.78530999999,13102.23530999999
6870,17,147,2024-11-04,14,40299.95,48001.263268,7701.313268000005
521,29,109,2024-11-04,4,2366.45,2854.139808,487.6898080000001
7172,48,68,2024-11-04,14,936559.0,1079510.873308,142951.87330799992
4660,19,30,2024-11-04,14,451470.0,531608.7827679999,80138.78276799992
875,13,92,2024-11-04,12,1012936.55,1128298.159824,115361.60982399993
5066,24,105,2024-11-04,5,1470.6,1660.5146399999999,189.91463999999996
4460,33,101,2024-11-04,4,1854.0,1921.2872319999997,67.28723199999968
9567,46,140,2024-11-04,14,41689.8,49646.724428,7956.924427999998
2871,8,107,2024-11-04,13,19674.0,23452.569165999997,3778.5691659999975
3552,18,17,2024-11-04,15,200052.9,246049.70958,45996.80958
7774,13,96,2024-11-04,13,872167.45,1112181.20936,240013.75936000003
799,40,150,2024-11-04,12,19748.0,20072.078639999996,324.0786399999961
22,29,20,2024-11-04,2,61667.0,65876.807584,4209.807583999995
780,11,12,2024-11-04,11,28488.6,30667.586333999996,2178.9863339999974
5193,29,51,2024-11-04,11,705749.0,749544.90259,43795.902589999954
1908,37,18,2024-11-04,7,186007.0,213387.13186,27380.131859999994
5737,29,126,2024-11-05,2,5086.3,5403.39486,317.09486000000015
3658,29,95,2024-11-05,8,558464.0,599082.330384,40618.33038399997
4197,47,124,2024-11-05,10,35814.05,38480.89458000001,2666.8445800000045
2550,20,149,2024-11-05,11,12800.0,14376.697764,1576.6977640000005
6217,12,76,2024-11-05,5,703941.45,775709.3646300001,71767.91463000013
3779,35,128,2024-11-05,5,22091.3,24673.922070000004,2582.622070000005
2050,12,30,2024-11-05,8,245083.85,303503.616192,58419.76619199998
3642,14,121,2024-11-05,4,14777.0,15679.968144,902.9681440000004
6781,3,110,2024-11-05,4,9482.9,10269.978840000002,787.078840000002
7854,14,36,2024-11-05,11,236184.25,284836.654146,48652.404145999986
6457,11,12,2024-11-05,15,38848.35,41781.87657,2933.526570000002
6103,31,142,2024-11-06,11,9091.0,9493.530288,402.5302879999999
6319,8,65,2024-11-06,3,76673.0,86411.81548800001,9738.815488000007
1024,17,78,2024-11-06,9,1095854.0,1267277.771088,171423.77108799992
4011,6,89,2024-11-06,1,74744.1,81413.56094400001,6669.460944000006
3469,15,22,2024-11-06,13,512887.0,571860.7234080001,58973.72340800008
5965,33,79,2024-11-06,4,264587.0,273786.724032,9199.724031999998
3229,14,25,2024-11-06,6,69121.05,74019.686112,4898.636111999993
8676,38,144,2024-11-06,7,15499.0,16243.938144000002,744.9381440000016
