id_venda,id_cliente,id_produto,data_venda,quantidade,valor_total,preco_usd,taxa_cambio,custo_unitario_brl,custo_total_brl,prejuizo
9850,24,133,2024-08-12,5,9464.0,381.67,5.4911,2095.788137,10478.940685,1014.9406849999996
3677,7,66,2024-08-12,15,179145.3,2297.7,5.4911,12616.90047,189253.50705000001,10108.207050000026
1810,9,48,2024-08-12,8,117891.0,2940.57,5.4911,16146.963927000003,129175.71141600002,11284.71141600002
6892,48,26,2024-08-12,2,32837.7,3378.85,5.4911,18553.603235000002,37107.206470000005,4269.5064700000075
9136,15,133,2024-08-12,5,8990.8,381.67,5.4911,2095.788137,10478.940685,1488.1406850000003
8570,43,126,2024-08-12,11,27975.6,467.05,5.4911,2564.6182550000003,28210.800805000003,235.20080500000404
3310,41,34,2024-08-12,6,28029.75,951.66,5.4911,5225.660226,31353.961356,3324.211356
4302,17,5,2024-08-12,8,189352.0,4752.24,5.4911,26095.025064,208760.200512,19408.20051200001
7931,41,104,2024-08-12,15,52910.25,742.54,5.4911,4077.361394,61160.42091,8250.17091
6235,16,41,2024-08-12,15,159000.0,1906.75,5.4911,10470.154925,157052.323875,0.0
3059,4,29,2024-08-12,13,450902.3,7689.63,5.4911,42224.52729300001,548918.854809,98016.55480900005
6426,36,95,2024-08-12,5,331588.0,12945.63,5.4911,71085.748893,355428.744465,23840.744464999996
6026,7,77,2024-08-12,13,552102.95,8959.75,5.4911,49198.883225000005,639585.4819250001,87482.53192500013
7673,47,78,2024-08-13,5,608808.0,24425.59,5.4875,134035.425125,670177.1256250001,61369.1256250001
78,43,105,2024-08-13,7,2167.0,57.36,5.4875,314.763,2203.341,36.340999999999894
8148,25,40,2024-08-13,1,13474.8,2867.26,5.4875,15734.08925,15734.08925,2259.2892500000016
4664,30,127,2024-08-13,2,2944.05,296.24,5.4875,1625.617,3251.234,307.18399999999974
3872,8,96,2024-08-13,10,670897.6,14776.4,5.4875,81085.495,810854.95,139957.34999999998
3300,15,53,2024-08-13,11,590425.0,9496.3,5.4875,52110.94624999999,573220.40875,0.0
3013,36,146,2024-08-13,4,1884.8,87.83,5.4875,481.96712499999995,1927.8684999999998,43.06849999999986
4746,45,31,2024-08-13,11,91114.0,1482.91,5.4875,8137.468625,89512.15487500001,0.0
325,30,130,2024-08-13,8,31495.35,752.23,5.4875,4127.862125,33022.897,1527.5469999999987
2,25,139,2024-08-13,7,9475.3,246.89,5.4875,1354.808875,9483.662124999999,8.36212499999965
7077,11,4,2024-08-13,13,43964.0,679.13,5.4875,3726.7258749999996,48447.436375,4483.4363749999975
6185,10,39,2024-08-13,2,56302.7,5270.87,5.4875,28923.899125,57847.79825,1545.0982500000027
5157,21,147,2024-08-13,3,9090.0,592.19,5.4875,3249.6426250000004,9748.927875000001,658.9278750000012
2819,3,12,2024-08-13,4,10905.0,481.53,5.4875,2642.3958749999997,10569.583499999999,0.0
7685,11,98,2024-08-13,12,952334.0,15850.04,5.4875,86977.0945,1043725.1340000001,91391.13400000008
8981,30,113,2024-08-13,6,25051.5,777.57,5.4875,4266.9153750000005,25601.492250000003,549.992250000003
1602,5,45,2024-08-14,15,141128.2,1881.33,5.4502,10253.624765999999,153804.37149,12676.171489999979
6889,13,97,2024-08-14,3,385704.75,25607.88,5.4502,139568.067576,418704.202728,32999.452728000004
8938,26,54,2024-08-14,14,1616412.65,23191.9,5.4502,126400.49338,1769606.90732,153194.2573200001
8732,18,149,2024-08-14,11,12800.0,225.94,5.4502,1231.4181879999999,13545.600067999998,745.6000679999979
2267,19,12,2024-08-14,3,7770.05,481.53,5.4502,2624.4348059999998,7873.304418,103.25441799999953
6438,14,48,2024-08-14,4,58945.0,2940.57,5.4502,16026.694614,64106.778456,5161.778456
5948,9,90,2024-08-14,1,75142.15,14571.29,5.4502,79416.444758,79416.444758,4274.294758000004
9837,37,57,2024-08-14,15,1781859.0,23810.02,5.4502,129769.371004,1946540.56506,164681.56505999994
6313,24,134,2024-08-14,12,53780.45,948.15,5.4502,5167.607129999999,62011.28555999999,8230.835559999992
8508,12,23,2024-08-14,1,10620.05,2244.66,5.4502,12233.845931999998,12233.845931999998,1613.795931999999
1873,17,66,2024-08-15,10,125716.0,2297.7,5.4651,12557.160269999998,125571.60269999999,0.0
1923,24,24,2024-08-15,15,348483.0,4113.86,5.4651,22482.656285999998,337239.84429,0.0
6671,10,115,2024-08-15,7,5814.0,167.9,5.4651,917.59029,6423.13203,609.1320299999998
1168,45,25,2024-08-15,6,69121.05,2430.59,5.4651,13283.417409,79700.504454,10579.454453999992
8380,46,79,2024-08-15,15,942592.85,11935.56,5.4651,65229.028955999995,978435.4343399999,35842.58433999994
5403,16,137,2024-08-15,13,41810.45,673.98,5.4651,3683.368098,47883.785274,6073.335274000005
5951,7,50,2024-08-15,14,149970.8,2378.45,5.4651,12998.467094999998,181978.53932999997,32007.739329999982
8048,47,4,2024-08-15,11,35340.95,679.13,5.4651,3711.5133629999996,40826.646992999995,5485.696992999998
3949,9,93,2024-08-15,13,1240890.95,19072.72,5.4651,104234.322072,1355046.186936,114155.23693599994
2587,20,105,2024-08-15,11,3405.0,57.36,5.4651,313.47813599999995,3448.2594959999997,43.25949599999967
7933,37,129,2024-08-15,2,6532.0,661.98,5.4651,3617.786898,7235.573796,703.5737959999997
8399,40,115,2024-08-15,12,9967.0,167.9,5.4651,917.59029,11011.08348,1044.0834799999993
902,47,146,2024-08-15,7,3472.0,87.83,5.4651,479.99973299999994,3359.9981309999994,0.0
967,46,15,2024-08-15,8,223198.0,5267.98,5.4651,28790.037497999994,230320.29998399995,7122.299983999954
6306,13,128,2024-08-15,11,51158.0,853.09,5.4651,4662.222159,51284.443749,126.4437489999982
5410,14,97,2024-08-15,12,1542819.95,25607.88,5.4651,139949.624988,1679395.4998559998,136575.54985599988
1802,9,111,2024-08-15,7,29997.0,860.37,5.4651,4702.008086999999,32914.05660899999,2917.056608999992
2353,2,68,2024-08-15,13,826178.9,13317.89,5.4651,72783.600639,946186.808307,120007.90830699995
9481,40,65,2024-08-15,14,357808.0,4996.52,5.4651,27306.481452,382290.740328,24482.740327999985
7694,46,78,2024-08-15,4,487046.0,24425.59,5.4651,133488.291909,533953.167636,46907.16763599997
9132,41,61,2024-08-15,6,168112.0,5396.92,5.4651,29494.707491999998,176968.24495199998,8856.24495199998
9385,44,31,2024-08-15,2,15737.7,1482.91,5.4651,8104.251441,16208.502882,470.80288199999995
2677,4,104,2024-08-16,1,3527.35,742.54,5.4632,4056.6445279999994,4056.6445279999994,529.2945279999994
1920,24,69,2024-08-16,12,543180.0,8620.92,5.4632,47097.810143999995,565173.721728,21993.721727999975
5665,47,94,2024-08-16,1,38713.45,8022.13,5.4632,43826.500616,43826.500616,5113.050616
7627,12,5,2024-08-16,15,337283.25,4752.24,5.4632,25962.437567999998,389436.56351999997,52153.31351999997
2800,37,126,2024-08-16,5,12715.75,467.05,5.4632,2551.58756,12757.9378,42.1877999999997
4936,16,133,2024-08-16,1,1893.0,381.67,5.4632,2085.139544,2085.139544,192.13954400000011
9673,9,82,2024-08-16,10,490523.0,9770.29,5.4632,53377.048328000004,533770.48328,43247.483280000044
6577,7,34,2024-08-16,11,51388.35,951.66,5.4632,5199.108912,57190.198032,5801.848032000002
4937,12,63,2024-08-16,7,930718.8,27618.14,5.4632,150883.422448,1056183.957136,125465.157136
1041,33,6,2024-08-16,2,23640.0,2172.43,5.4632,11868.419575999998,23736.839151999997,96.83915199999683
8019,13,56,2024-08-16,12,490071.75,8087.59,5.4632,44184.121688,530209.460256,40137.71025600005
4718,32,110,2024-08-16,5,11854.1,476.03,5.4632,2600.6470959999997,13003.23548,1149.135479999999
2468,32,39,2024-08-17,4,118531.0,5270.87,5.4632,28795.816983999997,115183.26793599999,0.0
1427,33,134,2024-08-17,7,33023.0,948.15,5.4632,5179.93308,36259.531559999996,3236.531559999996
1912,21,5,2024-08-17,5,112427.75,4752.24,5.4632,25962.437567999998,129812.18783999998,17384.437839999984
4651,22,71,2024-08-17,14,1822437.0,27484.92,5.4632,150155.61494399997,2102178.6092159995,279741.6092159995
589,42,93,2024-08-17,14,1406678.0,19072.72,5.4632,104198.083904,1458773.174656,52095.17465599999
7722,33,103,2024-08-17,1,1699.55,325.52,5.4632,1778.3808639999997,1778.3808639999997,78.83086399999979
234,46,22,2024-08-17,2,74960.7,7630.67,5.4632,41687.876344,83375.752688,8415.052687999996
4743,13,142,2024-08-17,13,10205.85,169.88,5.4632,928.0884159999999,12065.149408,1859.299407999999
9388,34,35,2024-08-17,8,88044.0,2106.85,5.4632,11510.142919999998,92081.14335999999,4037.1433599999873
9169,48,150,2024-08-17,7,10944.0,332.26,5.4632,1815.2028319999997,12706.419823999999,1762.4198239999987
7105,39,108,2024-08-17,14,44496.1,688.83,5.4632,3763.2160559999998,52685.024783999994,8188.924783999995
1059,15,150,2024-08-17,4,6583.0,332.26,5.4632,1815.2028319999997,7260.811327999999,677.8113279999989
7185,48,125,2024-08-17,11,37423.0,646.27,5.4632,3530.7022639999996,38837.724903999995,1414.7249039999951
8049,14,127,2024-08-17,4,6197.0,296.24,5.4632,1618.4183679999999,6473.6734719999995,276.6734719999995
7402,23,101,2024-08-18,15,6951.0,82.96,5.4632,453.2270719999999,6798.406079999999,0.0
8530,48,72,2024-08-18,7,662769.4,30675.48,5.4632,167586.28233599997,1173103.976352,510334.5763519999
2933,26,14,2024-08-18,8,286489.0,6832.87,5.4632,37329.335384,298634.683072,12145.683071999985
9586,16,19,2024-08-18,1,16432.0,3358.13,5.4632,18346.135815999998,18346.135815999998,1914.1358159999982
543,3,6,2024-08-18,2,23640.0,2172.43,5.4632,11868.419575999998,23736.839151999997,96.83915199999683
7648,6,81,2024-08-18,2,232082.15,23685.5,5.4632,129398.62359999999,258797.24719999998,26715.09719999999
4667,25,23,2024-08-18,10,111786.0,2244.66,5.4632,12263.026511999999,122630.26511999998,10844.265119999982
5833,16,45,2024-08-18,13,122310.6,1881.33,5.4632,10278.082056,133615.066728,11304.466728
3970,22,2,2024-08-18,6,79789.55,2829.74,5.4632,15459.435567999997,92756.61340799998,12967.063407999973
7544,38,111,2024-08-18,11,47138.0,860.37,5.4632,4700.3733839999995,51704.10722399999,4566.107223999992
4990,27,2,2024-08-18,2,26596.2,2829.74,5.4632,15459.435567999997,30918.871135999994,4322.671135999994
9523,30,139,2024-08-18,3,4275.0,246.89,5.4632,1348.8094479999997,4046.428343999999,0.0
1355,39,20,2024-08-18,5,146458.65,5689.04,5.4632,31080.363327999996,155401.81663999998,8943.166639999981
715,30,40,2024-08-19,5,70920.0,2867.26,5.4237,15551.158062000002,77755.79031000001,6835.790310000011
7619,30,65,2024-08-19,5,127788.0,4996.52,5.4237,27099.625524000003,135498.12762,7710.127620000014
9688,26,23,2024-08-19,2,21239.15,2244.66,5.4237,12174.362442,24348.724884,3109.574883999998
7602,30,66,2024-08-19,1,12572.0,2297.7,5.4237,12462.03549,12462.03549,0.0
1010,44,116,2024-08-19,5,12234.1,502.24,5.4237,2723.999088,13619.99544,1385.8954400000002
3006,20,122,2024-08-19,2,2645.0,271.3,5.4237,1471.44981,2942.89962,297.89962000000014
7608,10,11,2024-08-19,13,447464.25,7246.24,5.4237,39301.431888,510918.614544,63454.36454400001
648,24,106,2024-08-19,10,43849.0,918.37,5.4237,4980.963369,49809.63369,5960.633690000002
954,48,62,2024-08-19,10,1022220.0,20000.78,5.4237,108478.230486,1084782.30486,62562.30486000003
4411,35,49,2024-08-19,12,151212.45,2627.0,5.4237,14248.0599,170976.7188,19764.26879999999
9075,25,32,2024-08-19,7,87517.0,2240.54,5.4237,12152.016798,85064.11758600001,0.0
4365,44,40,2024-08-19,4,53899.2,2867.26,5.4237,15551.158062000002,62204.63224800001,8305.432248000012
6959,7,81,2024-08-19,3,348122.75,23685.5,5.4237,128463.04635,385389.13905,37266.38905
5917,26,108,2024-08-19,3,9535.15,688.83,5.4237,3736.0072710000004,11208.021813000001,1672.8718130000016
6039,32,118,2024-08-19,6,24596.45,893.4,5.4237,4845.53358,29073.201480000003,4476.751480000003
5738,13,148,2024-08-20,1,4786.0,885.1,5.4547,4827.95497,4827.95497,41.954969999999776
9981,48,43,2024-08-20,2,70194.0,6219.32,5.4547,33924.524804,67849.049608,0.0
7811,4,65,2024-08-20,1,25558.0,4996.52,5.4547,27254.517644000003,27254.517644000003,1696.5176440000032
6928,7,10,2024-08-20,13,416430.0,6547.91,5.4547,35716.884677,464319.50080100005,47889.500801000046
3613,31,148,2024-08-20,7,31824.05,885.1,5.4547,4827.95497,33795.68479,1971.63479
9983,10,115,2024-08-20,8,6645.0,167.9,5.4547,915.8441300000001,7326.7530400000005,681.7530400000005
363,49,130,2024-08-20,8,33153.0,752.23,5.4547,4103.188981,32825.511848,0.0
837,44,117,2024-08-20,14,54569.9,823.4,5.4547,4491.39998,62879.59972,8309.699719999997
4639,6,33,2024-08-20,2,13432.0,1325.97,5.4547,7232.768559,14465.537118,1033.5371180000002
3973,32,6,2024-08-20,11,123520.9,2172.43,5.4547,11849.953920999998,130349.49313099998,6828.593130999987
1635,15,107,2024-08-20,8,12107.0,311.59,5.4547,1699.6299729999998,13597.039783999999,1490.0397839999987
5447,41,75,2024-08-20,6,186779.5,6193.58,5.4547,33784.120826,202704.724956,15925.224955999991
8978,43,149,2024-08-20,4,4421.3,225.94,5.4547,1232.434918,4929.739672,508.4396719999995
1895,12,104,2024-08-20,8,29704.0,742.54,5.4547,4050.3329379999996,32402.663503999996,2698.6635039999965
4513,31,142,2024-08-20,13,10205.85,169.88,5.4547,926.6444359999999,12046.377668,1840.5276679999988
3274,31,16,2024-08-21,13,370574.1,5491.48,5.4707,30042.239636,390549.115268,19975.015268000017
3572,2,112,2024-08-21,11,23990.0,406.44,5.4707,2223.511308,24458.624388,468.6243880000002
3801,30,122,2024-08-21,9,11306.9,271.3,5.4707,1484.20091,13357.80819,2050.90819
9641,1,118,2024-08-21,9,36894.2,893.4,5.4707,4887.52338,43987.710419999996,7093.510419999999
1748,3,83,2024-08-21,3,404412.0,35839.7,5.4707,196068.24678999998,588204.7403699999,183792.7403699999
6502,40,85,2024-08-21,13,476446.85,7885.27,5.4707,43137.946589,560793.305657,84346.45565700007
8916,32,122,2024-08-21,9,11902.0,271.3,5.4707,1484.20091,13357.80819,1455.8081899999997
1452,19,75,2024-08-21,11,342429.4,6193.58,5.4707,33883.218106,372715.399166,30285.999165999994
8144,13,111,2024-08-21,13,52922.6,860.37,5.4707,4706.826159,61188.740067000006,8266.140067000008
1326,11,139,2024-08-21,6,8121.55,246.89,5.4707,1350.6611229999999,8103.966737999999,0.0
9471,22,114,2024-08-21,5,3796.2,152.46,5.4707,834.0629220000001,4170.31461,374.11461000000054
2028,21,102,2024-08-21,11,8694.4,199.93,5.4707,1093.757051,12031.327561,3336.9275610000004
5087,20,21,2024-08-21,12,104815.0,1584.96,5.4707,8670.840672,104050.08806400001,0.0
9773,32,46,2024-08-22,1,4734.8,1000.64,5.5524,5555.953535999999,5555.953535999999,821.1535359999989
739,38,65,2024-08-22,4,97119.45,4996.52,5.5524,27742.677648,110970.710592,13851.260592000006
8492,15,110,2024-08-22,7,17469.0,476.03,5.5524,2643.1089719999995,18501.762803999998,1032.7628039999981
167,19,122,2024-08-22,11,13819.65,271.3,5.5524,1506.36612,16570.027319999997,2750.377319999998
2803,39,122,2024-08-22,1,1255.9,271.3,5.5524,1506.36612,1506.36612,250.46611999999982
1244,16,140,2024-08-22,13,38712.5,612.49,5.5524,3400.789476,44210.263188,5497.763187999997
590,12,82,2024-08-22,1,49052.3,9770.29,5.5524,54248.558196,54248.558196,5196.258195999995
3028,35,14,2024-08-22,10,358111.0,6832.87,5.5524,37938.827388,379388.27388,21277.273879999993
58,46,45,2024-08-22,2,19807.0,1881.33,5.5524,10445.896691999998,20891.793383999997,1084.7933839999969
5341,8,56,2024-08-22,5,214944.0,8087.59,5.5524,44905.534715999995,224527.67357999997,9583.673579999973
9193,2,15,2024-08-22,15,397571.2,5267.98,5.5524,29249.932151999994,438748.9822799999,41177.78227999987
4113,2,72,2024-08-22,15,1494970.0,30675.48,5.5524,170322.535152,2554838.02728,1059868.02728
125,44,112,2024-08-23,11,23990.0,406.44,5.5263,2246.109372,24707.203092,717.2030919999997
7357,5,56,2024-08-23,9,386899.0,8087.59,5.5263,44694.448617,402250.03755300003,15351.037553000031
4148,28,69,2024-08-23,8,362120.0,8620.92,5.5263,47641.790196,381134.321568,19014.321568000014
942,28,147,2024-08-23,10,30301.0,592.19,5.5263,3272.6195970000003,32726.195970000004,2425.1959700000043
8402,15,58,2024-08-23,8,870597.0,19694.26,5.5263,108836.389038,870691.112304,94.11230399995111
4053,9,33,2024-08-23,1,6716.0,1325.97,5.5263,7327.708011,7327.708011,611.7080109999997
6710,19,22,2024-08-23,12,449762.3,7630.67,5.5263,42169.371621,506032.459452,56270.15945199999
2731,10,54,2024-08-23,3,346373.8,23191.9,5.5263,128165.39697,384496.19091,38122.39091000002
5014,19,138,2024-08-23,6,25098.0,836.88,5.5263,4624.849944,27749.099663999998,2651.0996639999976
754,9,24,2024-08-23,13,286917.1,4113.86,5.5263,22734.424518,295547.518734,8630.418734000006
751,15,89,2024-08-23,11,865459.0,14832.32,5.5263,81967.850016,901646.3501759999,36187.35017599992
9128,2,44,2024-08-23,10,108068.0,2159.34,5.5263,11933.160642,119331.60642000001,11263.606420000011
9961,11,59,2024-08-23,1,82807.7,17522.59,5.5263,96835.089117,96835.089117,14027.389116999999
4002,11,71,2024-08-23,15,1854980.45,27484.92,5.5263,151889.913396,2278348.70094,423368.25093999994
2033,9,64,2024-08-24,4,423720.9,21352.22,5.5263,117998.773386,471995.093544,48274.19354399998
743,47,20,2024-08-24,8,234334.6,5689.04,5.5263,31439.341752,251514.734016,17180.134015999996
6776,46,80,2024-08-24,9,1163015.0,24177.04,5.5263,133609.576152,1202486.185368,39471.185368000064
4078,29,20,2024-08-24,3,92500.0,5689.04,5.5263,31439.341752,94318.025256,1818.0252559999935
5887,31,68,2024-08-24,7,444866.0,13317.89,5.5263,73598.655507,515190.58854900004,70324.58854900004
6950,1,86,2024-08-24,12,1066164.1,17824.79,5.5263,98505.136977,1182061.643724,115897.54372399999
407,23,59,2024-08-24,15,1307492.0,17522.59,5.5263,96835.089117,1452526.336755,145034.33675500005
2921,26,139,2024-08-24,12,16244.05,246.89,5.5263,1364.388207,16372.658484,128.60848400000032
3870,17,40,2024-08-24,4,53899.2,2867.26,5.5263,15845.338938,63381.355752,9482.155752000006
3186,6,127,2024-08-24,14,20606.45,296.24,5.5263,1637.111112,22919.555568,2313.105567999999
7768,24,150,2024-08-24,8,12506.75,332.26,5.5263,1836.168438,14689.347504,2182.5975039999994
5744,12,29,2024-08-24,2,73021.0,7689.63,5.5263,42495.202269,84990.404538,11969.404538000003
1673,31,143,2024-08-24,6,26619.0,896.83,5.5263,4956.151629,29736.909774,3117.9097739999997
5013,25,51,2024-08-24,9,577431.0,12243.38,5.5263,67660.590894,608945.318046,31514.31804599997
2801,48,101,2024-08-24,8,3521.65,82.96,5.5263,458.461848,3667.694784,146.0447839999997
204,22,138,2024-08-24,8,31790.8,836.88,5.5263,4624.849944,36998.799552,5207.9995519999975
4758,3,88,2024-08-24,8,386692.0,9896.1,5.5263,54688.81743,437510.53944,50818.53944000002
9857,12,44,2024-08-24,2,20533.3,2159.34,5.5263,11933.160642,23866.321284,3333.021284000002
3287,15,27,2024-08-24,10,156858.3,3051.23,5.5263,16862.012349,168620.12349,11761.82349000001
4237,39,125,2024-08-24,11,37423.0,646.27,5.5263,3571.481901,39286.300911,1863.3009109999985
9744,10,80,2024-08-24,13,1679910.0,24177.04,5.5263,133609.576152,1736924.489976,57014.48997600004
10,31,143,2024-08-25,3,12643.55,896.83,5.5263,4956.151629,14868.454887,2224.9048870000006
6161,11,28,2024-08-25,1,14259.0,2776.74,5.5263,15345.098262,15345.098262,1086.0982619999995
1149,21,60,2024-08-25,5,516567.25,22370.78,5.5263,123627.64151399999,618138.20757,101570.95756999997
4026,42,62,2024-08-25,3,291332.7,20000.78,5.5263,110530.310514,331590.931542,40258.231541999965
2431,9,62,2024-08-25,8,817776.0,20000.78,5.5263,110530.310514,884242.484112,66466.48411199998
7617,47,144,2024-08-25,4,8857.0,444.87,5.5263,2458.485081,9833.940324,976.9403239999992
646,44,15,2024-08-25,2,55800.0,5267.98,5.5263,29112.437874,58224.875748,2424.8757479999986
1777,42,27,2024-08-25,8,125487.4,3051.23,5.5263,16862.012349,134896.098792,9408.69879200001
6490,12,20,2024-08-25,6,185001.0,5689.04,5.5263,31439.341752,188636.050512,3635.050511999987
7401,17,100,2024-08-25,14,1464403.0,19807.28,5.5263,109460.97146399999,1532453.600496,68050.60049599991
7870,15,27,2024-08-25,7,109801.0,3051.23,5.5263,16862.012349,118034.08644300001,8233.086443000007
1608,31,15,2024-08-25,9,251098.0,5267.98,5.5263,29112.437874,262011.940866,10913.94086599999
5920,29,45,2024-08-25,5,47043.05,1881.33,5.5263,10396.793979,51983.969895,4940.919894999999
7405,47,68,2024-08-25,12,802765.0,13317.89,5.5263,73598.655507,883183.8660840001,80418.8660840001
8454,34,38,2024-08-25,9,238150.0,4851.61,5.5263,26811.452342999997,241303.07108699996,3153.0710869999602
4603,45,98,2024-08-25,1,75392.95,15850.04,5.5263,87592.076052,87592.076052,12199.126052000007
5749,34,40,2024-08-25,3,40424.4,2867.26,5.5263,15845.338938,47536.016814,7111.616814000001
7692,1,13,2024-08-25,5,36799.2,1356.5,5.5263,7496.42595,37482.12975,682.929750000003
5886,4,19,2024-08-26,1,15610.4,3358.13,5.4921,18443.185773,18443.185773,2832.7857730000014
7578,11,67,2024-08-26,12,1029469.0,16720.73,5.4921,91831.92123299999,1101983.0547959998,72514.05479599978
9741,25,121,2024-08-26,6,22166.0,747.93,5.4921,4107.706353,24646.238117999997,2480.2381179999975
4364,7,3,2024-08-26,11,94302.7,1753.77,5.4921,9631.880217,105950.682387,11647.982386999996
2111,33,143,2024-08-26,7,31055.0,896.83,5.4921,4925.480043,34478.36030099999,3423.3603009999933
2361,13,29,2024-08-26,4,146041.0,7689.63,5.4921,42232.216923,168928.867692,22887.867692
483,41,123,2024-08-26,10,27771.0,535.37,5.4921,2940.305577,29403.05577,1632.055769999999
5430,19,138,2024-08-26,4,16732.0,836.88,5.4921,4596.228647999999,18384.914591999997,1652.9145919999974
1258,45,38,2024-08-26,2,50275.9,4851.61,5.4921,26645.527281,53291.054562,3015.154561999996
8069,4,126,2024-08-26,11,29448.0,467.05,5.4921,2565.085305,28215.938355000002,0.0
8946,3,21,2024-08-26,6,52407.0,1584.96,5.4921,8704.758816,52228.552895999994,0.0
2212,35,42,2024-08-26,1,5693.35,1263.57,5.4921,6939.652797,6939.652797,1246.3027969999994
1757,11,47,2024-08-26,12,73476.0,1116.66,5.4921,6132.808386000001,73593.70063200001,117.70063200000732
3563,7,29,2024-08-26,1,36510.0,7689.63,5.4921,42232.216923,42232.216923,5722.216923
9860,15,45,2024-08-26,14,131719.4,1881.33,5.4921,10332.452492999999,144654.33490199997,12934.934901999979
9470,36,44,2024-08-27,4,41065.65,2159.34,5.4969,11869.676046,47478.704184,6413.0541840000005
8130,23,148,2024-08-27,9,40916.5,885.1,5.4969,4865.30619,43787.755710000005,2871.255710000005
8669,9,128,2024-08-27,10,46507.0,853.09,5.4969,4689.350421,46893.50421,386.50420999999915
909,26,26,2024-08-27,8,131351.75,3378.85,5.4969,18573.200565,148585.60452,17233.854519999993
9106,25,34,2024-08-27,14,68845.0,951.66,5.4969,5231.179854,73236.517956,4391.517955999996
4391,8,80,2024-08-27,10,1227626.1,24177.04,5.4969,132898.771176,1328987.71176,101361.61176
3101,31,145,2024-08-27,12,49588.1,875.03,5.4969,4809.952407,57719.42888399999,8131.328883999995
616,31,52,2024-08-27,1,13018.8,2426.66,5.4969,13339.107354,13339.107354,320.3073540000005
8333,28,82,2024-08-27,3,154902.0,9770.29,5.4969,53706.307101000006,161118.921303,6216.92130300001
8960,35,116,2024-08-27,2,5151.0,502.24,5.4969,2760.7630560000002,5521.5261120000005,370.52611200000047
3687,44,104,2024-08-28,3,10582.05,742.54,5.5315,4107.36001,12322.080030000001,1740.0300300000017
3290,40,8,2024-08-28,4,18940.15,947.05,5.5315,5238.607075,20954.4283,2014.2782999999981
2653,25,83,2024-08-28,13,1664827.5,35839.7,5.5315,198247.30054999999,2577214.90715,912387.4071499999
8306,21,2,2024-08-28,7,97987.0,2829.74,5.5315,15652.70681,109568.94767,11581.947669999994
9379,43,5,2024-08-28,4,94676.0,4752.24,5.5315,26287.01556,105148.06224,10472.06224
9285,27,141,2024-08-28,3,14345.0,972.86,5.5315,5381.3750900000005,16144.12527,1799.1252700000005
9525,40,48,2024-08-28,2,29473.0,2940.57,5.5315,16265.762955000002,32531.525910000004,3058.525910000004
5871,22,86,2024-08-28,2,177693.7,17824.79,5.5315,98597.82588500001,197195.65177000003,19501.951770000014
1489,30,26,2024-08-28,6,103699.0,3378.85,5.5315,18690.108775,112140.65265,8441.652650000004
9713,5,10,2024-08-28,13,416430.0,6547.91,5.5315,36219.764165,470856.934145,54426.93414500001
51,2,52,2024-08-28,4,54816.0,2426.66,5.5315,13423.06979,53692.27916,0.0
4188,11,77,2024-08-28,3,134114.0,8959.75,5.5315,49560.857125,148682.571375,14568.571375
642,33,84,2024-08-28,5,206263.05,8456.45,5.5315,46776.853175000004,233884.265875,27621.215875000024
9793,3,67,2024-08-28,5,407497.75,16720.73,5.5315,92490.717995,462453.589975,54955.83997500001
6421,12,109,2024-08-29,5,2958.3,123.24,5.6358,694.555992,3472.77996,514.4799599999997
5594,8,81,2024-08-29,15,1832227.0,23685.5,5.6358,133486.7409,2002301.1135,170074.11349999998
7126,32,17,2024-08-29,14,196543.0,2833.14,5.6358,15967.010411999998,223538.14576799996,26995.14576799996
2960,37,143,2024-08-29,1,4214.2,896.83,5.6358,5054.354514,5054.354514,840.1545139999998
4100,35,74,2024-08-29,9,779027.0,17160.36,5.6358,96712.356888,870411.211992,91384.211992
8793,27,10,2024-08-29,13,395608.5,6547.91,5.6358,36902.711178,479735.24531399994,84126.74531399994
2404,3,123,2024-08-29,8,22217.0,535.37,5.6358,3017.238246,24137.905968,1920.9059679999991
994,5,103,2024-08-29,11,19681.0,325.52,5.6358,1834.5656159999999,20180.221776,499.2217759999985
220,29,23,2024-08-29,14,148675.95,2244.66,5.6358,12650.454827999998,177106.36759199997,28430.417591999954
9906,49,85,2024-08-29,5,183249.3,7885.27,5.6358,44439.804666,222199.02333000003,38949.72333000004
8791,20,67,2024-08-29,11,896496.0,16720.73,5.6358,94234.69013399999,1036581.5914739999,140085.5914739999
49,14,74,2024-08-29,7,575614.5,17160.36,5.6358,96712.356888,676986.4982159999,101371.99821599992
5894,17,91,2024-08-29,14,1793983.8,27671.77,5.6358,155952.56136599998,2183335.8591239997,389352.0591239997
7123,46,62,2024-08-30,14,1359552.6,20000.78,5.6562,113128.411836,1583797.765704,224245.1657039998
2556,14,89,2024-08-30,4,298976.4,14832.32,5.6562,83894.568384,335578.273536,36601.87353599997
6530,7,70,2024-08-30,11,377910.0,6083.51,5.6562,34409.549262,378505.041882,595.0418819999904
1072,17,110,2024-08-30,9,21337.0,476.03,5.6562,2692.520886,24232.687973999997,2895.6879739999968
206,9,124,2024-08-30,8,28651.05,665.23,5.6562,3762.6739260000004,30101.391408000003,1450.3414080000039
792,26,92,2024-08-30,8,710833.0,16239.74,5.6562,91855.217388,734841.739104,24008.739104000037
5351,31,41,2024-08-30,10,100700.0,1906.75,5.6562,10784.959350000001,107849.59350000002,7149.593500000017
